Status,Neutral,Warehouse,Guid,Code,Type,Area,SubNode,name,Latitude,Longitude,Level,Node
active,1,02,232936d3-d816-477a-aaf2-28709821caee,bd-roomI-699,bin,roomII,null,node698,5,21,1,root
active,1,02,b7d62ec2-0e98-450b-aecc-d999de7b3b77,bd-roomI-700,bin,roomII,null,node699,6,21,1,root
active,1,02,bd25f33a-5a34-40d8-82f5-4de069340e65,bd-roomI-701,bin,roomII,null,node700,7,21,1,root
active,1,02,8f69cd4d-8699-49c3-be50-d5b2d92ab6c3,bd-roomI-702,bin,roomII,null,node701,8,21,1,root
active,1,02,2698b173-d60c-4cca-8376-5f2a29f9fc5a,bd-roomI-703,bin,roomII,null,node702,9,21,1,root
active,1,02,36b77f1b-d562-4aac-b60c-562c33212f0d,bd-roomI-704,bin,roomII,null,node703,10,21,1,root
active,1,02,d3b9be2a-7a02-47b7-bed5-7ab9e8e4295f,bd-roomI-705,bin,roomII,null,node704,11,21,1,root
active,1,02,b9fb946a-489c-423c-a9e7-4c002c65fe99,bd-roomI-706,bin,roomII,null,node705,12,21,1,root
active,1,02,2df8567b-96d3-4f19-b6df-73c8bf0f962e,bd-roomI-707,bin,roomII,null,node706,13,21,1,root
active,1,02,ecec6fbb-d66b-4a26-99ca-ab4b87e4ac40,bd-roomI-708,bin,roomII,null,node707,14,21,1,root
active,1,02,85166dcd-f847-4f28-a591-67d7fc0d3c6d,bd-roomI-709,bin,roomII,null,node708,15,21,1,root
active,1,02,33c66895-423c-4b88-a80c-0ecae02b2fc9,bd-roomI-710,bin,roomII,null,node709,16,21,1,root
active,1,02,3dd6baad-2557-430c-ab32-3ed62ec97bae,bd-roomI-711,path,roomII,null,node710,17,21,1,root
active,1,02,083d4dc0-4a0f-454e-bbd3-abd20a5f03d5,bd-roomI-712,bin,roomII,null,node711,18,21,1,root
active,1,02,88b27978-dd0e-4f08-99c0-1aa1aa20a8f8,bd-roomI-713,bin,roomII,null,node712,19,21,1,root
active,1,02,93007df7-eb92-4c77-b999-5a3125ebd860,bd-roomI-714,bin,roomII,null,node713,20,21,1,root
active,1,02,c6b29b54-293a-4e87-be4f-1afdb469eb92,bd-roomI-715,bin,roomII,null,node714,21,21,1,root
active,1,02,6b94f4ba-53fc-4205-8490-dc3554f01479,bd-roomI-716,bin,roomII,null,node715,22,21,1,root
active,1,02,e457f1a1-8c56-4730-b493-510ec97602fe,bd-roomI-717,bin,roomII,null,node716,23,21,1,root
active,1,02,9ff41fd5-a133-4a76-aeae-6a2d32120ceb,bd-roomI-718,bin,roomII,null,node717,24,21,1,root
active,1,02,6ea7e0ad-de88-4ed5-9325-e976489b69dd,bd-roomI-719,bin,roomII,null,node718,25,21,1,root
active,1,02,09325ee3-fbc9-4b96-9c3c-f8595b15e440,bd-roomI-720,bin,roomII,null,node719,26,21,1,root
active,1,02,f1f22fef-32da-4e23-8474-9b5adc8ac293,bd-roomI-721,bin,roomII,null,node720,27,21,1,root
active,1,02,6f3211ec-f61f-4171-a869-956d75132575,bd-roomI-722,bin,roomII,null,node721,28,21,1,root
active,1,02,1c6cb870-a7df-4492-91b2-9a67a811deb7,bd-roomI-723,bin,roomII,null,node722,29,21,1,root
active,1,02,8acfdbab-44f8-488d-8437-e8a444e46ff4,bd-roomI-724,bin,roomII,null,node723,30,21,1,root
active,1,02,a0196e3a-5d47-419c-8998-a3312b6ecab9,bd-roomI-725,bin,roomII,null,node724,31,21,1,root
active,1,02,e506ab34-6155-471a-a50b-be0982612dae,bd-roomI-726,path,roomII,null,node725,32,21,1,root
active,1,02,b63db134-9f87-4876-81b4-ef481cb8ce5b,bd-roomI-727,path,roomII,null,node726,0,22,1,root
active,1,02,721318f6-d006-4eb2-96ec-f7f52cb864a4,bd-roomI-728,path,roomII,null,node727,1,22,1,root
active,1,02,b39bb0f0-fe71-4d6e-af75-b67eb1018853,bd-roomI-729,path,roomII,null,node728,2,22,1,root
active,1,02,0b97879d-b21c-4d0a-9a73-50467e461ea1,bd-roomI-730,path,roomII,null,node729,3,22,1,root
active,1,02,ed169069-b277-458b-8161-4cbe839d16d4,bd-roomI-731,path,roomII,null,node730,4,22,1,root
active,1,02,130c038b-fcfb-4b2f-89af-fbed57359b81,bd-roomI-732,path,roomII,null,node731,5,22,1,root
active,1,02,360a070f-8458-4727-ab34-26363b7d89c8,bd-roomI-733,path,roomII,null,node732,6,22,1,root
active,1,02,3b6d2344-660b-4aae-964b-fe576a09a7d8,bd-roomI-734,path,roomII,null,node733,7,22,1,root
active,1,02,a3b0b329-cf8d-4e50-a730-a4d88eac5da7,bd-roomI-735,path,roomII,null,node734,8,22,1,root
active,1,02,15ec2801-1830-4bdb-9a2f-655e61750dbf,bd-roomI-736,path,roomII,null,node735,9,22,1,root
active,1,02,da9c37cd-be3e-4a09-80cd-ef15137e502f,bd-roomI-737,path,roomII,null,node736,10,22,1,root
active,1,02,08043897-5fa1-4f55-8e36-9df48b669dab,bd-roomI-738,path,roomII,null,node737,11,22,1,root
active,1,02,9a194c15-02eb-4614-9a2b-5f3ee80b830c,bd-roomI-739,path,roomII,null,node738,12,22,1,root
active,1,02,72035ce1-6fd4-45c7-9ae1-ec1666058eeb,bd-roomI-740,path,roomII,null,node739,13,22,1,root
active,1,02,58ca9f49-0de6-4122-9ee6-b672bf26cb4a,bd-roomI-741,path,roomII,null,node740,14,22,1,root
active,1,02,843dec2e-2ddc-4327-bba1-3da858e39c10,bd-roomI-742,path,roomII,null,node741,15,22,1,root
active,1,02,63b0a2c5-5184-4162-97c1-188e0702ecfa,bd-roomI-743,path,roomII,null,node742,16,22,1,root
active,1,02,b8d29a6f-0f01-4036-978a-5843ef484019,bd-roomI-744,path,roomII,null,node743,17,22,1,root
active,1,02,6269666e-6e9b-4275-a639-1a7c21b08ea8,bd-roomI-745,path,roomII,null,node744,18,22,1,root
active,1,02,fbee9021-bb16-483e-a45b-0609a1d802fe,bd-roomI-746,path,roomII,null,node745,19,22,1,root
active,1,02,1f0d5193-4789-4a2a-8a69-adea4733d294,bd-roomI-747,path,roomII,null,node746,20,22,1,root
active,1,02,8e2a939f-bbb7-40b9-8a58-24711b1b0603,bd-roomI-748,path,roomII,null,node747,21,22,1,root
active,1,02,943bc389-9fea-40b1-ba6f-a4a80d0d0def,bd-roomI-749,path,roomII,null,node748,22,22,1,root
active,1,02,9933d659-9e89-41f1-970a-8c907011d15f,bd-roomI-750,path,roomII,null,node749,23,22,1,root
active,1,02,1f9dbbbe-7522-4ec5-a05b-1c67f6504708,bd-roomI-751,path,roomII,null,node750,24,22,1,root
active,1,02,0bbf3c6e-df18-40f7-a314-e614d6bdcad0,bd-roomI-752,path,roomII,null,node751,25,22,1,root
active,1,02,73915257-d255-4669-b783-093ebaf82fac,bd-roomI-753,path,roomII,null,node752,26,22,1,root
active,1,02,fe971bf2-fcf5-415d-96bc-1bf45424c7a3,bd-roomI-754,path,roomII,null,node753,27,22,1,root
active,1,02,06720d71-e8c7-47be-9339-6ae1d1d14a00,bd-roomI-755,path,roomII,null,node754,28,22,1,root
active,1,02,a186c727-648d-46d6-ad83-ff1c7c9d3eae,bd-roomI-756,path,roomII,null,node755,29,22,1,root
active,1,02,b9071f40-5ff8-4492-a360-022a7e383016,bd-roomI-757,path,roomII,null,node756,30,22,1,root
active,1,02,3de756d7-e431-4524-919f-af37f042b5b5,bd-roomI-758,path,roomII,null,node757,31,22,1,root
active,1,02,dae00751-a672-4704-8ac4-3c5eceaf2f7f,bd-roomI-759,path,roomII,null,node758,32,22,1,root
active,1,02,4c6ee563-e0f7-4172-b769-141db7a4ca4f,bd-roomI-760,path,roomII,null,node759,0,23,1,root
active,1,02,4c98d6bb-ce44-4c1a-91b2-17f6284d0dbc,bd-roomI-761,bin,roomII,null,node760,1,23,1,root
active,1,02,49c736d9-0ab3-4645-80eb-dfffde9a0642,bd-roomI-762,bin,roomII,null,node761,2,23,1,root
active,1,02,da04f5f4-8b02-4a6b-ae7e-84f3d32f8d65,bd-roomI-763,bin,roomII,null,node762,3,23,1,root
active,1,02,a78141c2-d0e4-4fa7-8209-9b3f579a0ff4,bd-roomI-764,bin,roomII,null,node763,4,23,1,root
active,1,02,8bc3e5ae-d567-465b-9ca5-6bbe05917479,bd-roomI-765,bin,roomII,null,node764,5,23,1,root
active,1,02,7cb4c972-d177-4f03-8d35-cef72955109a,bd-roomI-766,bin,roomII,null,node765,6,23,1,root
active,1,02,11f3d2f1-4142-4405-ab77-811254f3dd41,bd-roomI-767,bin,roomII,null,node766,7,23,1,root
active,1,02,240caae8-1960-4a58-bf6c-c806dae4b81f,bd-roomI-768,bin,roomII,null,node767,8,23,1,root
active,1,02,49d692be-4c3b-45c3-92cd-9a4724120c3f,bd-roomI-769,bin,roomII,null,node768,9,23,1,root
active,1,02,bbb92fd7-c9f1-4b70-b0cf-11d06c73a91c,bd-roomI-770,bin,roomII,null,node769,10,23,1,root
active,1,02,7d78461c-e7b0-4b56-8030-96fcbd4eb75c,bd-roomI-771,bin,roomII,null,node770,11,23,1,root
active,1,02,65f232bf-9d4f-429d-aed3-edbbfc597bde,bd-roomI-772,bin,roomII,null,node771,12,23,1,root
active,1,02,3883c3a1-a9c7-45dc-baef-4f8c7d619fac,bd-roomI-773,bin,roomII,null,node772,13,23,1,root
active,1,02,08ce8e75-b822-4774-8e84-dc68fb8d7175,bd-roomI-774,bin,roomII,null,node773,14,23,1,root
active,1,02,b4fc3e97-31b0-4c1a-bb96-559f11a134a3,bd-roomI-775,bin,roomII,null,node774,15,23,1,root
active,1,02,e6d1c48d-8205-4a34-99f6-a6025d7ba3fa,bd-roomI-776,bin,roomII,null,node775,16,23,1,root
active,1,02,d04979e5-6ad1-41ba-85e4-e5d8d07781ba,bd-roomI-777,path,roomII,null,node776,17,23,1,root
active,1,02,ef404b20-3b74-4c4c-93ec-3364c2b1d322,bd-roomI-778,bin,roomII,null,node777,18,23,1,root
active,1,02,1a3b6324-ce28-4d6d-bfc1-93a9629eba8c,bd-roomI-779,bin,roomII,null,node778,19,23,1,root
active,1,02,39d7e876-e71e-4d43-9b0d-bf1295b12ed9,bd-roomI-780,bin,roomII,null,node779,20,23,1,root
active,1,02,f8251bb7-bc4c-4cf3-a97a-ed544bd6674f,bd-roomI-781,bin,roomII,null,node780,21,23,1,root
active,1,02,e628f36d-fcc4-4305-b18b-af7811c8ecef,bd-roomI-782,bin,roomII,null,node781,22,23,1,root
active,1,02,c2c040b0-0acd-4c73-bef0-9e972015e0dc,bd-roomI-783,bin,roomII,null,node782,23,23,1,root
active,1,02,628495d0-772e-4c31-8495-4b4549758fa6,bd-roomI-784,bin,roomII,null,node783,24,23,1,root
active,1,02,e17765e2-444e-431f-881f-e26eac681f2b,bd-roomI-785,bin,roomII,null,node784,25,23,1,root
active,1,02,5f120b22-364b-4bd9-82ae-c91f2089faf1,bd-roomI-786,bin,roomII,null,node785,26,23,1,root
active,1,02,0eca4035-5bcc-4d93-a1ce-5a229c8341c0,bd-roomI-787,bin,roomII,null,node786,27,23,1,root
active,1,02,c9faaad8-29e0-49a2-bdeb-b4e89c2e7682,bd-roomI-788,bin,roomII,null,node787,28,23,1,root
active,1,02,74eb104b-ac65-49bf-89fe-5dd4ebdddce1,bd-roomI-789,bin,roomII,null,node788,29,23,1,root
active,1,02,99be0498-bc79-4637-93b9-ba1b374545f0,bd-roomI-790,bin,roomII,null,node789,30,23,1,root
active,1,02,0e4e3fd0-ba51-41f7-9337-37787c564d70,bd-roomI-791,bin,roomII,null,node790,31,23,1,root
active,1,02,4a0052f6-aa67-429e-81cd-cebad01d154b,bd-roomI-792,path,roomII,null,node791,32,23,1,root
active,1,02,ca432d1a-d417-49e7-894e-b0531d6ed6f9,bd-roomI-793,path,roomII,null,node792,0,24,1,root
active,1,02,8dbf4ce8-a40a-4e8f-8bb3-71dc7b2c5b4d,bd-roomI-794,bin,roomII,null,node793,1,24,1,root
active,1,02,b20eb7ef-5a92-4153-ac2d-5151e3effa25,bd-roomI-795,bin,roomII,null,node794,2,24,1,root
active,1,02,9d4a7f80-4f7a-459f-9469-5f41236e52df,bd-roomI-796,bin,roomII,null,node795,3,24,1,root
active,1,02,b824c6c2-146c-4fde-88fb-63d86bc61bcf,bd-roomI-797,bin,roomII,null,node796,4,24,1,root
active,1,02,803d1439-8fff-4358-939f-5e47cd24a7fe,bd-roomI-798,bin,roomII,null,node797,5,24,1,root
active,1,02,ce86074f-f29d-4f5f-b139-7b460248d2d0,bd-roomI-799,bin,roomII,null,node798,6,24,1,root
active,1,02,980f6be8-c008-49b7-bb82-16691ab10581,bd-roomI-800,bin,roomII,null,node799,7,24,1,root
active,1,02,2bdd5832-0822-48c2-9b70-eae238ab7544,bd-roomI-801,bin,roomII,null,node800,8,24,1,root
active,1,02,8c26539e-4950-4a5e-ad7c-156d43fcc5bc,bd-roomI-802,bin,roomII,null,node801,9,24,1,root
active,1,02,df528953-d84b-473c-9550-56263e4e129c,bd-roomI-803,bin,roomII,null,node802,10,24,1,root
active,1,02,ce799f36-4552-4155-9abc-1ab4fca69402,bd-roomI-804,bin,roomII,null,node803,11,24,1,root
active,1,02,a3390660-8bae-4893-8e83-c359d5fb339d,bd-roomI-805,bin,roomII,null,node804,12,24,1,root
active,1,02,f777e43d-b65d-4d71-97c1-bed1a36f38a2,bd-roomI-806,bin,roomII,null,node805,13,24,1,root
active,1,02,2df50bea-0d66-4f74-bdc3-728c6d37fae0,bd-roomI-807,bin,roomII,null,node806,14,24,1,root
active,1,02,da06c7dd-ef83-45fe-8d40-f15adc02f9f5,bd-roomI-808,bin,roomII,null,node807,15,24,1,root
active,1,02,d357fd52-e729-4a9b-af78-9a1eb0be8467,bd-roomI-809,bin,roomII,null,node808,16,24,1,root
active,1,02,ac7d07c8-c2f7-40da-8bea-514b3ad33472,bd-roomI-810,path,roomII,null,node809,17,24,1,root
active,1,02,24b07bf8-f13f-491d-867b-1d5c60575494,bd-roomI-811,bin,roomII,null,node810,18,24,1,root
active,1,02,8fbd742f-ae13-4f0f-a9b1-8cc5b28e4d90,bd-roomI-812,bin,roomII,null,node811,19,24,1,root
active,1,02,2cc55173-991e-41a5-93a4-85200e77bb14,bd-roomI-813,bin,roomII,null,node812,20,24,1,root
active,1,02,75f378a6-38fa-411e-9a53-677adf95c823,bd-roomI-814,bin,roomII,null,node813,21,24,1,root
active,1,02,765aa83f-924a-40c4-8670-b4ef4a0e70b9,bd-roomI-815,bin,roomII,null,node814,22,24,1,root
active,1,02,2a2bfa30-8cb9-4e65-bc90-acecfe9523d6,bd-roomI-816,bin,roomII,null,node815,23,24,1,root
active,1,02,8427014b-67f0-4444-a7ea-fd8c02e84fef,bd-roomI-817,bin,roomII,null,node816,24,24,1,root
active,1,02,d876daf1-56c9-49fd-a15a-63197333e819,bd-roomI-818,bin,roomII,null,node817,25,24,1,root
active,1,02,352aa3e8-a9ef-4409-b9c6-d51849012b55,bd-roomI-819,bin,roomII,null,node818,26,24,1,root
active,1,02,8ff57213-3e94-46e6-b861-85b8b231f765,bd-roomI-820,bin,roomII,null,node819,27,24,1,root
active,1,02,6cdd8840-cf70-4b21-b797-bc89d09f3afe,bd-roomI-821,bin,roomII,null,node820,28,24,1,root
active,1,02,ae147425-61e5-4d31-8e4b-533eb280f3a1,bd-roomI-822,bin,roomII,null,node821,29,24,1,root
active,1,02,23b74933-491b-4073-99a1-bff77f8db712,bd-roomI-823,bin,roomII,null,node822,30,24,1,root
active,1,02,4b088ca2-3a33-4249-a93b-8e7d159b5fe8,bd-roomI-824,bin,roomII,null,node823,31,24,1,root
active,1,02,114460da-a10f-44ab-b8e5-5408ac283008,bd-roomI-825,path,roomII,null,node824,32,24,1,root
active,1,02,2e3e2e49-2127-4c78-b7f0-e194bbdb263a,bd-roomI-826,path,roomII,null,node825,0,25,1,root
active,1,02,7131b46e-6eb4-4e68-9df1-502dd929fb04,bd-roomI-827,path,roomII,null,node826,1,25,1,root
active,1,02,88d47cf2-aa9c-4a8c-afde-d5eec718f51b,bd-roomI-828,path,roomII,null,node827,2,25,1,root
active,1,02,98876df8-54d5-4f2a-8988-6ea3ea2e0dac,bd-roomI-829,path,roomII,null,node828,3,25,1,root
active,1,02,71c850d7-a7e6-4163-a2c1-c4c2672cd450,bd-roomI-830,path,roomII,null,node829,4,25,1,root
active,1,02,dd758429-9f29-4b72-ba65-abeb4f9d6450,bd-roomI-831,path,roomII,null,node830,5,25,1,root
active,1,02,c6fbc148-f0a0-472e-b8cc-fbf32a03ab28,bd-roomI-832,path,roomII,null,node831,6,25,1,root
active,1,02,7934296d-eee3-4b52-b629-b1ac219238a7,bd-roomI-833,path,roomII,null,node832,7,25,1,root
active,1,02,8ddce78c-51b6-45a1-9759-bb24928240cd,bd-roomI-834,path,roomII,null,node833,8,25,1,root
active,1,02,e558928c-9904-4233-890a-01c44e7187cb,bd-roomI-835,path,roomII,null,node834,9,25,1,root
active,1,02,279fb95f-bccc-497e-94f8-a1bde682b67a,bd-roomI-836,path,roomII,null,node835,10,25,1,root
active,1,02,88fbe266-02d7-47ca-80ee-2b53959c675f,bd-roomI-837,path,roomII,null,node836,11,25,1,root
active,1,02,78452273-71f9-49af-8f77-a854cab3bb8b,bd-roomI-838,path,roomII,null,node837,12,25,1,root
active,1,02,6be4be35-daf4-4ef2-8b25-325c10861b95,bd-roomI-839,path,roomII,null,node838,13,25,1,root
active,1,02,f680e310-43b1-4da6-8448-43e7cc065f51,bd-roomI-840,path,roomII,null,node839,14,25,1,root
active,1,02,7c7c2ca0-bca9-4908-898b-7b1ec83316d1,bd-roomI-841,path,roomII,null,node840,15,25,1,root
active,1,02,48b2a308-1cd4-475a-941a-22d08c7894b2,bd-roomI-842,path,roomII,null,node841,16,25,1,root
active,1,02,919a8b24-1e3e-43dd-9898-d7e5dd204048,bd-roomI-843,path,roomII,null,node842,17,25,1,root
active,1,02,bf7f45b4-d28c-492f-b663-ac3a50af23d3,bd-roomI-844,path,roomII,null,node843,18,25,1,root
active,1,02,9cf381ba-ef04-46ed-883a-31ce80d7fc1d,bd-roomI-845,path,roomII,null,node844,19,25,1,root
active,1,02,6363dd3a-abeb-4a2a-94ba-fb6ffa34fa92,bd-roomI-846,path,roomII,null,node845,20,25,1,root
active,1,02,9f3aa71f-60db-4d32-96de-3f40948e7dc4,bd-roomI-847,path,roomII,null,node846,21,25,1,root
active,1,02,b58f577d-1b3d-498b-a802-2514358f82eb,bd-roomI-848,path,roomII,null,node847,22,25,1,root
active,1,02,87f363ad-0e82-49d4-bc41-20b73cf2130e,bd-roomI-849,path,roomII,null,node848,23,25,1,root
active,1,02,f86abc62-0863-403d-abd5-4397f17dd14c,bd-roomI-850,path,roomII,null,node849,24,25,1,root
active,1,02,e1335afb-9222-4a34-9178-7b4323497056,bd-roomI-851,path,roomII,null,node850,25,25,1,root
active,1,02,4557acac-197d-4ace-8ae7-b5b4ec04d041,bd-roomI-852,path,roomII,null,node851,26,25,1,root
active,1,02,53928210-5170-4786-84ef-eda71ce63ca3,bd-roomI-853,path,roomII,null,node852,27,25,1,root
active,1,02,f657caa2-9d72-4c5f-8729-3866862cd321,bd-roomI-854,path,roomII,null,node853,28,25,1,root
active,1,02,fe49b563-2b0f-483f-a7e0-ec936c44ca58,bd-roomI-855,path,roomII,null,node854,29,25,1,root
active,1,02,2b8e9445-5aa6-4eb5-868d-1bdbaf6b2465,bd-roomI-856,path,roomII,null,node855,30,25,1,root
active,1,02,ae423397-c375-4ae2-b177-94cfbd4f0762,bd-roomI-857,path,roomII,null,node856,31,25,1,root
active,1,02,39c59824-2c57-4556-af77-d745c945d4cb,bd-roomI-858,path,roomII,null,node857,32,25,1,root
active,1,02,7d861654-37fc-432b-8583-a9cca10479d8,bd-roomI-859,path,roomII,null,node858,0,26,1,root
active,1,02,1e39a507-59bf-4dbe-8aba-e46c12f1c3b5,bd-roomI-860,bin,roomII,null,node859,1,26,1,root
active,1,02,c3a65897-b508-4790-819c-2a68e293c55b,bd-roomI-861,bin,roomII,null,node860,2,26,1,root
active,1,02,797c09cd-a2e3-44e0-b117-491bbdba9956,bd-roomI-862,bin,roomII,null,node861,3,26,1,root
active,1,02,9f631810-cfa2-4bee-ab54-ef5ece9ed594,bd-roomI-863,bin,roomII,null,node862,4,26,1,root
active,1,02,78f5825b-a402-4f6a-b55a-71268c726e1d,bd-roomI-864,bin,roomII,null,node863,5,26,1,root
active,1,02,7e65d336-fd71-4c59-88d8-7365b84a8d64,bd-roomI-865,bin,roomII,null,node864,6,26,1,root
active,1,02,6f3aa614-4dbc-4404-b747-1d8841521182,bd-roomI-866,bin,roomII,null,node865,7,26,1,root
active,1,02,23181498-eb69-4ea4-a664-3fa533e7cecd,bd-roomI-867,bin,roomII,null,node866,8,26,1,root
active,1,02,a688a5d6-6b18-493d-9a2d-41b2470a5972,bd-roomI-868,bin,roomII,null,node867,9,26,1,root
active,1,02,17d5bb75-a362-46e8-94b5-a89f0ea608e6,bd-roomI-869,bin,roomII,null,node868,10,26,1,root
active,1,02,d3330342-dca2-4dbc-b40e-ebf410d2b7fc,bd-roomI-870,bin,roomII,null,node869,11,26,1,root
active,1,02,22bd857c-5833-4542-b273-996be6738192,bd-roomI-871,bin,roomII,null,node870,12,26,1,root
active,1,02,ac9c7a46-4b94-478f-8c57-7dd898e0f2cb,bd-roomI-872,bin,roomII,null,node871,13,26,1,root
active,1,02,61963f70-7223-40b8-a4a6-5a97dc74eff0,bd-roomI-873,bin,roomII,null,node872,14,26,1,root
active,1,02,0f8782b8-2700-4aef-8efd-ed349a149492,bd-roomI-874,bin,roomII,null,node873,15,26,1,root
active,1,02,e94dd3bc-6f9d-4c8e-8870-4192b2400a08,bd-roomI-875,bin,roomII,null,node874,16,26,1,root
active,1,02,5034463a-4537-43de-9d64-34acedfc4b01,bd-roomI-876,path,roomII,null,node875,17,26,1,root
active,1,02,300769d1-5aa9-4d82-96dd-e32408eb2619,bd-roomI-877,bin,roomII,null,node876,18,26,1,root
active,1,02,48f40cf4-c379-4780-b44d-00c82fbb8ffe,bd-roomI-878,bin,roomII,null,node877,19,26,1,root
active,1,02,03670efe-1a51-4cbe-935e-2f5b888d9e84,bd-roomI-879,bin,roomII,null,node878,20,26,1,root
active,1,02,5930a409-310c-4782-9e93-404b97d5c80c,bd-roomI-880,bin,roomII,null,node879,21,26,1,root
active,1,02,650ec804-5eec-4606-a755-0d3caf61edb0,bd-roomI-881,bin,roomII,null,node880,22,26,1,root
active,1,02,8b716883-27d6-45f3-b647-0b5795aba1d3,bd-roomI-882,bin,roomII,null,node881,23,26,1,root
active,1,02,40219ff4-360b-4a67-bb83-e84cf5cda442,bd-roomI-883,bin,roomII,null,node882,24,26,1,root
active,1,02,4f1c38fc-8ea3-4154-801b-500da5d3bacd,bd-roomI-884,bin,roomII,null,node883,25,26,1,root
active,1,02,1b22b77f-5f31-4a67-b8fb-b9dce9135864,bd-roomI-885,bin,roomII,null,node884,26,26,1,root
active,1,02,daee1178-9d78-4670-b64d-508f51adbd99,bd-roomI-886,bin,roomII,null,node885,27,26,1,root
active,1,02,42200fa4-d232-41aa-bd4a-24812b6449d0,bd-roomI-887,bin,roomII,null,node886,28,26,1,root
active,1,02,8bb8bfb1-adf2-4fc3-a7c2-19fc35816601,bd-roomI-888,bin,roomII,null,node887,29,26,1,root
active,1,02,22a4fe11-31f4-4036-af2e-447864183687,bd-roomI-889,bin,roomII,null,node888,30,26,1,root
active,1,02,e6bbf585-0240-47d2-b2c3-81f646d360e6,bd-roomI-890,bin,roomII,null,node889,31,26,1,root
active,1,02,e73f9404-024e-4641-bf97-886e6ee6899d,bd-roomI-891,path,roomII,null,node890,32,26,1,root
active,1,02,bda8dc46-4fdb-4d71-86b3-aaed68117146,bd-roomI-892,path,roomII,null,node891,0,27,1,root
active,1,02,779835ef-cf97-4030-a26a-c79175d25abd,bd-roomI-893,bin,roomII,null,node892,1,27,1,root
active,1,02,f6a2f263-bafc-4fd1-8eed-5e9a772163c2,bd-roomI-894,bin,roomII,null,node893,2,27,1,root
active,1,02,287f1b59-b277-4267-83db-74eccdd0c678,bd-roomI-895,bin,roomII,null,node894,3,27,1,root
active,1,02,2fe0b98a-1a71-4e17-a4e0-e6ba96218fb1,bd-roomI-896,bin,roomII,null,node895,4,27,1,root
active,1,02,a3a5de2e-ba06-4134-8d79-b1743cbdc7ac,bd-roomI-897,bin,roomII,null,node896,5,27,1,root
active,1,02,90a5c65f-5a0a-404b-b993-a2aa5d193142,bd-roomI-898,bin,roomII,null,node897,6,27,1,root
active,1,02,b26cfc67-94e4-47e3-9b04-08c6481cf9c2,bd-roomI-899,bin,roomII,null,node898,7,27,1,root
active,1,02,914fe31a-0bed-47ed-8ea4-9b2ce719b0d1,bd-roomI-900,bin,roomII,null,node899,8,27,1,root
active,1,02,84ac1f34-948c-4269-9f05-50746e704867,bd-roomI-901,bin,roomII,null,node900,9,27,1,root
active,1,02,6b7441ee-97c7-4dfd-9246-cc10d8390585,bd-roomI-902,bin,roomII,null,node901,10,27,1,root
active,1,02,00a18f4c-eeb0-41e5-81ab-63a23eee284a,bd-roomI-903,bin,roomII,null,node902,11,27,1,root
active,1,02,9c818d8c-a6ba-4632-83e3-28e6c1da401b,bd-roomI-904,bin,roomII,null,node903,12,27,1,root
active,1,02,5b866269-6892-4dbb-a300-550b615f0545,bd-roomI-905,bin,roomII,null,node904,13,27,1,root
active,1,02,da364c4f-e840-40e3-b4a8-ea5ea3452e0d,bd-roomI-906,bin,roomII,null,node905,14,27,1,root
active,1,02,635883d8-7124-40fe-8d48-396af53d8be6,bd-roomI-907,bin,roomII,null,node906,15,27,1,root
active,1,02,8ccecb77-8506-4c44-9d12-b772dded21bf,bd-roomI-908,bin,roomII,null,node907,16,27,1,root
active,1,02,09d1a160-4848-42ae-a1dc-e020fb14bbe1,bd-roomI-909,path,roomII,null,node908,17,27,1,root
active,1,02,69e8d138-aeab-4d29-9682-106977103e36,bd-roomI-910,bin,roomII,null,node909,18,27,1,root
active,1,02,95c584b1-8a50-4520-81ea-b8ac7fb856be,bd-roomI-911,bin,roomII,null,node910,19,27,1,root
active,1,02,a22f50d7-25a8-4ae3-b926-96c9c7deab58,bd-roomI-912,bin,roomII,null,node911,20,27,1,root
active,1,02,42db24ad-679b-477e-8575-5e3e80653d59,bd-roomI-913,bin,roomII,null,node912,21,27,1,root
active,1,02,e28cfdc7-8f27-4dd3-8537-9651e2a9cb7c,bd-roomI-914,bin,roomII,null,node913,22,27,1,root
active,1,02,80e78110-0c56-4d45-b78d-f8689a4099fe,bd-roomI-915,bin,roomII,null,node914,23,27,1,root
active,1,02,0073a60c-450a-477b-82c1-b38ea70f1dc3,bd-roomI-916,bin,roomII,null,node915,24,27,1,root
active,1,02,ce5b9dc8-c297-48e8-a572-e14da568b6bc,bd-roomI-917,bin,roomII,null,node916,25,27,1,root
active,1,02,04c5fe3f-47cb-4be6-8f2d-afcbdd725511,bd-roomI-918,bin,roomII,null,node917,26,27,1,root
active,1,02,65f9ab63-cf53-4d32-b30c-51fc3b21a0f3,bd-roomI-919,bin,roomII,null,node918,27,27,1,root
active,1,02,0063ff44-7e70-4c97-a9a2-11651521b73d,bd-roomI-920,bin,roomII,null,node919,28,27,1,root
active,1,02,9a5a85fe-bbc0-47aa-8dd2-523a3e28da01,bd-roomI-921,bin,roomII,null,node920,29,27,1,root
active,1,02,8a2af3bd-b2ff-4709-a6a0-b1431b31b25a,bd-roomI-922,bin,roomII,null,node921,30,27,1,root
active,1,02,9d894e47-7ce5-4308-b117-2246ee9d48f3,bd-roomI-923,bin,roomII,null,node922,31,27,1,root
